Region	Country	ISO_code	ADM1	Latitude	Longitude	Year_start	Year_end	Age_start	Age_end	Individuals_surveyed	Number_Positives	Prevalence
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.273545	124.473155	2004	2004	1	71	45	23	0.51111
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.974727	124.802917	2003	2003	0	61	38	9	0.23684
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.002054	124.784312	2003	2003	0	74	143	19	0.13287
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.94858	124.834388	2003	2003	0	69	33	13	0.39394
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.173893	124.527812	2004	2004	0	68	118	80	0.67797
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.256025	124.486524	2004	2004	0	71	133	79	0.59398
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.083409	124.621856	2004	2004	0	66	125	33	0.264
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.374259	125.021897	2004	2004	0	73	147	48	0.32653
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.112128	124.626659	2004	2004	0	61	141	84	0.59574
Africa	Senegal	SN	Saint-Louis	16.19	-15.88	2009	2009	0	85	599	10	0.01669
Africa	Senegal	SN	Kaolack	14.266319	-15.441681	2013	2013	5	20	50	1	0.02
Africa	Senegal	SN	Kolda	13.191722	-14.560528	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Kolda	12.573722	-15.874583	2013	2013	5	20	52	0	0
Africa	Senegal	SN	Dakar	14.852444	-17.226569	2013	2013	5	20	10	0	0
Africa	Senegal	SN	Kolda	13.009472	-15.78275	2013	2013	5	20	50	2	0.04
Africa	Senegal	SN	Kaolack	13.818333	-15.689361	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Thies	14.819083	-17.090972	2013	2013	5	20	50	22	0.44
Africa	Senegal	SN	Dakar	14.791278	-17.374194	2013	2013	5	20	50	31	0.62
Africa	Senegal	SN	Kaolack	13.954792	-15.986847	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Dakar	14.745222	-17.389292	2013	2013	5	20	50	18	0.36
Africa	Senegal	SN	Kaolack	13.775611	-15.760222	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Matam	15.926681	-13.522833	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Thies	14.774	-16.898306	2013	2013	5	20	50	11	0.22
Africa	Senegal	SN	Fatick	14.309486	-16.005083	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Dakar	14.750597	-17.343639	2013	2013	5	20	50	6	0.12
Africa	Senegal	SN	Fatick	13.602889	-16.426181	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Fatick	13.852431	-16.400167	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Thies	14.957667	-16.820639	2013	2013	5	20	50	3	0.06
Africa	Senegal	SN	Matam	15.962778	-13.586111	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Kolda	13.452042	-14.993778	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Fatick	13.76075	-16.475486	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Kolda	13.034236	-15.705208	2013	2013	5	20	54	1	0.01852
Africa	Senegal	SN	Kolda	12.529278	-15.744611	2013	2013	5	20	52	0	0
Africa	Senegal	SN	Fatick	14.222694	-16.029944	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Dakar	14.766903	-17.426014	2013	2013	5	20	50	3	0.06
Africa	Senegal	SN	Dakar	14.777861	-17.323069	2013	2013	5	20	28	2	0.07143
Africa	Senegal	SN	Kaolack	14.032875	-15.27525	2013	2013	5	20	50	1	0.02
Africa	Senegal	SN	Thies	14.892444	-17.075681	2013	2013	5	20	50	7	0.14
Africa	Senegal	SN	Dakar	14.681444	-17.2185	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Thies	14.750708	-17.085097	2013	2013	5	20	50	13	0.26
Africa	Senegal	SN	Thies	14.367833	-16.893486	2013	2013	5	20	50	2	0.04
Africa	Senegal	SN	Fatick	14.211083	-16.081333	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Matam	16.047889	-13.729431	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Kaolack	14.005458	-15.151472	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Thies	14.899194	-16.868556	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Dakar	14.784444	-17.393583	2013	2013	5	20	50	31	0.62
Africa	Senegal	SN	Dakar	14.737083	-17.301944	2013	2013	5	20	50	3	0.06
Africa	Senegal	SN	Kaolack	14.081611	-16.099611	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Kaolack	14.112264	-15.148556	2013	2013	5	20	50	1	0.02
Africa	Senegal	SN	Kolda	12.963917	-15.859417	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Kaolack	14.087181	-15.289528	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Kolda	13.191972	-15.639861	2013	2013	5	20	50	2	0.04
Africa	Senegal	SN	Thies	14.396222	-16.951486	2013	2013	5	20	50	13	0.26
Africa	Senegal	SN	Fatick	14.313361	-15.914278	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Kolda	12.684861	-15.684861	2013	2013	5	20	56	0	0
Africa	Senegal	SN	Thies	14.397139	-16.952361	2013	2013	5	20	50	5	0.1
Africa	Senegal	SN	Dakar	14.768347	-17.376875	2013	2013	5	20	50	20	0.4
Africa	Senegal	SN	Dakar	14.7485	-17.387653	2013	2013	5	20	50	20	0.4
Africa	Senegal	SN	Kolda	12.826722	-15.979222	2013	2013	5	20	51	0	0
Africa	Senegal	SN	Dakar	14.784222	-17.273417	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Kaolack	14.058583	-15.841514	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Thies	14.984458	-16.233417	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Kolda	12.619389	-15.619542	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Dakar	14.764583	-17.362125	2013	2013	5	20	50	32	0.64
Africa	Senegal	SN	Kaolack	13.759069	-15.790667	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Kaolack	14.092278	-16.163528	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Dakar	14.782431	-17.391083	2013	2013	5	20	50	24	0.48
Africa	Senegal	SN	Dakar	14.820069	-17.155056	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Kolda	12.850806	-15.468889	2013	2013	5	20	51	0	0
Africa	Senegal	SN	Thies	14.811875	-16.922597	2013	2013	5	20	50	9	0.18
Africa	Senegal	SN	Matam	16.113028	-13.606167	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Thies	15.048083	-16.461528	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Kolda	13.038486	-14.637972	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Kolda	12.567903	-15.8875	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Thies	15.105181	-16.867486	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Kaolack	13.749181	-15.768583	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Dakar	14.840528	-17.180861	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Dakar	14.758528	-17.388833	2013	2013	5	20	50	19	0.38
Africa	Senegal	SN	Kaolack	13.919861	-15.927125	2013	2013	5	20	50	1	0.02
Africa	Senegal	SN	Thies	14.878528	-17.131167	2013	2013	5	20	50	10	0.2
Africa	Senegal	SN	Dakar	14.840528	-17.180861	2013	2013	5	20	50	3	0.06
Africa	Senegal	SN	Thies	14.485111	-17.075931	2013	2013	5	20	50	9	0.18
Africa	Senegal	SN	Dakar	14.771458	-17.334111	2013	2013	5	20	50	20	0.4
Africa	Senegal	SN	Thies	15.034847	-16.869847	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Dakar	14.744222	-17.172806	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Kolda	12.816889	-15.183847	2013	2013	5	20	50	3	0.06
Africa	Senegal	SN	Thies	14.949444	-16.851139	2013	2013	5	20	50	1	0.02
Africa	Senegal	SN	Kolda	13.436861	-14.949278	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Fatick	13.679028	-16.429792	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Thies	15.051833	-16.684417	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Kaolack	13.849194	-15.700431	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Dakar	14.758528	-17.404194	2013	2013	5	20	50	18	0.36
Africa	Senegal	SN	Kolda	12.497417	-15.598319	2013	2013	5	20	51	2	0.03922
Africa	Senegal	SN	Fatick	13.65525	-16.429792	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Thies	14.723722	-16.852736	2013	2013	5	20	50	8	0.16
Africa	Senegal	SN	Dakar	14.787736	-17.326264	2013	2013	5	20	50	8	0.16
Africa	Senegal	SN	Thies	14.816806	-16.924278	2013	2013	5	20	50	11	0.22
Africa	Senegal	SN	Matam	15.999736	-13.687389	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Thies	14.804347	-16.891958	2013	2013	5	20	50	17	0.34
Africa	Senegal	SN	Kolda	13.063486	-15.639153	2013	2013	5	20	51	0	0
Africa	Senegal	SN	Dakar	14.775028	-17.383486	2013	2013	5	20	50	30	0.6
Africa	Senegal	SN	Kolda	12.575639	-15.753847	2013	2013	5	20	53	0	0
Africa	Senegal	SN	Dakar	14.742903	-17.419361	2013	2013	5	20	50	6	0.12
Africa	Senegal	SN	Fatick	14.259389	-15.873194	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Dakar	14.772972	-17.310056	2013	2013	5	20	50	2	0.04
Africa	Senegal	SN	Thies	15.201625	-16.512403	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Thies	15.313917	-16.381333	2013	2013	5	20	50	1	0.02
Africa	Senegal	SN	Kolda	13.265472	-14.605097	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Dakar	14.693681	-17.224431	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Dakar	14.642736	-17.170347	2013	2013	5	20	50	0	0
Africa	Senegal	SN	Dakar	14.780819	-17.320472	2013	2013	5	20	50	1	0.02
Africa	Senegal	SN	Thies	14.874375	-17.077889	2013	2013	5	20	50	9	0.18
Africa	Senegal	SN	Dakar	14.758403	-17.385569	2013	2013	5	20	50	27	0.54
Africa	Senegal	SN	Dakar	14.712194	-17.155347	2013	2013	5	20	50	1	0.02
Africa	Senegal	SN	Thies	14.371653	-16.935736	2013	2013	5	20	50	7	0.14
Africa	Sierra Leone	SL	West	8.28375	-13.079556	2008	2008	8	16	69	6	0.087
Africa	Sierra Leone	SL	East	8.599194	-11.079639	2008	2008	8	16	64	3	0.047
Africa	Sierra Leone	SL	North	9.169944	-12.015778	2008	2008	8	16	83	5	0.06
Africa	Sierra Leone	SL	South	7.433333	-11.868611	2008	2008	8	16	29	2	0.069
Africa	Sierra Leone	SL	North	8.788417	-11.907722	2008	2008	8	16	37	4	0.108
Africa	Sierra Leone	SL	North	8.63025	-11.660833	2008	2008	8	16	87	6	0.069
Africa	Sierra Leone	SL	East	8.004444	-10.673333	2008	2008	8	16	46	0	0
Africa	Sierra Leone	SL	North	8.641778	-11.473583	2008	2008	8	16	75	5	0.067
Africa	Sierra Leone	SL	North	9.454667	-11.702278	2008	2008	8	16	33	0	0
Africa	Sierra Leone	SL	East	8.000556	-11.286389	2008	2008	8	16	61	0	0
Africa	Sierra Leone	SL	West	8.241972	-13.0635	2008	2008	8	16	38	5	0.132
Africa	Sierra Leone	SL	South	8.16	-11.597222	2008	2008	8	16	28	0	0
Africa	Sierra Leone	SL	East	8.622861	-10.962167	2008	2008	8	16	60	3	0.05
Africa	Sierra Leone	SL	North	9.133806	-12.844944	2008	2008	8	16	47	10	0.213
Africa	Sierra Leone	SL	East	8.702083	-11.012194	2008	2008	8	16	62	2	0.032
Africa	Sierra Leone	SL	North	9.251778	-12.832083	2008	2008	8	16	49	4	0.082
Africa	Sierra Leone	SL	North	9.068417	-12.906028	2008	2008	8	16	60	11	0.183
Africa	Sierra Leone	SL	South	7.435556	-11.571944	2008	2008	8	16	55	11	0.2
Africa	Sierra Leone	SL	North	8.901333	-12.682667	2008	2008	8	16	57	6	0.105
Africa	Sierra Leone	SL	North	8.874889	-12.105611	2008	2008	8	16	48	6	0.125
Africa	Sierra Leone	SL	South	7.903611	-11.544722	2008	2008	8	16	45	1	0.022
Africa	Sierra Leone	SL	East	7.918056	-10.813333	2008	2008	8	16	57	0	0
Africa	Sierra Leone	SL	South	8.269722	-12.499444	2008	2008	8	16	43	4	0.093
Africa	Sierra Leone	SL	East	8.619	-10.999306	2008	2008	8	16	58	4	0.069
Africa	Sierra Leone	SL	North	9.711667	-11.5475	2008	2008	8	16	67	2	0.03
Africa	Sierra Leone	SL	South	8.168333	-11.946944	2008	2008	8	16	61	4	0.066
Africa	Sierra Leone	SL	North	8.90775	-12.747694	2008	2008	8	16	58	1	0.017
Africa	Sierra Leone	SL	East	8.144444	-10.943611	2008	2008	8	16	61	0	0
Africa	Sierra Leone	SL	North	9.533889	-10.956389	2008	2008	8	16	54	2	0.037
Africa	Sierra Leone	SL	South	8.004167	-12.229722	2008	2008	8	16	55	7	0.127
Africa	Sierra Leone	SL	North	9.560833	-11.653611	2008	2008	8	16	37	0	0
Africa	Sierra Leone	SL	South	7.553611	-11.553611	2008	2008	8	16	55	12	0.218
Africa	Sierra Leone	SL	West	8.321444	-13.070056	2008	2008	8	16	50	5	0.1
Africa	Sierra Leone	SL	South	7.879167	-11.781111	2008	2008	8	16	56	1	0.018
Africa	Sierra Leone	SL	South	7.609444	-12.142778	2008	2008	8	16	55	0	0
Africa	Sierra Leone	SL	East	7.922778	-10.901111	2008	2008	8	16	35	0	0
Africa	Sierra Leone	SL	West	8.306278	-13.076306	2008	2008	8	16	44	2	0.045
Africa	Sierra Leone	SL	East	8.030833	-10.929722	2008	2008	8	16	49	0	0
Africa	Sierra Leone	SL	East	8.040833	-11.055	2008	2008	8	16	53	0	0
Africa	Sierra Leone	SL	East	7.7125	-11.388056	2008	2008	8	16	33	2	0.061
Africa	Sierra Leone	SL	North	8.587667	-11.981972	2008	2008	8	16	70	5	0.071
Africa	Sierra Leone	SL	South	7.696389	-12.303889	2008	2008	8	16	32	0	0
Africa	Sierra Leone	SL	North	8.44525	-12.874889	2008	2008	8	16	26	3	0.115
Africa	Sierra Leone	SL	South	7.449167	-12.229167	2008	2008	8	16	51	1	0.02
Africa	Sierra Leone	SL	North	8.860861	-12.055444	2008	2008	8	16	47	3	0.064
Africa	Sierra Leone	SL	South	7.839444	-11.657778	2008	2008	8	16	34	4	0.118
Africa	Sierra Leone	SL	North	9.134278	-12.926972	2008	2008	8	16	67	6	0.09
Africa	Sierra Leone	SL	South	7.891944	-12.237778	2008	2008	8	16	58	6	0.103
Africa	Sierra Leone	SL	North	8.70575	-12.677694	2008	2008	8	16	32	8	0.25
Africa	Sierra Leone	SL	South	7.570556	-11.650556	2008	2008	8	16	59	3	0.051
Africa	Sierra Leone	SL	North	9.152778	-11.381944	2008	2008	8	16	81	7	0.086
Africa	Sierra Leone	SL	South	7.658889	-11.995278	2008	2008	8	16	58	11	0.19
Africa	Uganda	UG	Mbarara	-0.65	30.52	1998	1998	5	10	84	11	0.13095
Africa	Uganda	UG	Luwero	1.05	32.450001	1998	1998	5	10	78	0	0
Africa	Uganda	UG	Rukungiri	-0.75	29.950001	1998	1998	5	10	93	62	0.66667
Africa	Uganda	UG	Iganga	0.58	33.669998	1998	1998	5	10	71	0	0
Africa	Uganda	UG	Luwero	0.833	32.632999	1998	1998	5	10	71	0	0
Africa	Uganda	UG	Iganga	0.48	33.481998	1998	1998	5	10	76	0	0
Africa	Uganda	UG	Tororo	0.85	34.150002	1998	1998	5	10	70	0	0
Africa	Uganda	UG	Kamuli	0.7166	33.166599	1998	1998	5	10	57	1	0.01754
Africa	Uganda	UG	Mubende	0.588	31.85	1998	1998	5	10	81	7	0.08642
Africa	Uganda	UG	Rakai	-0.533	31.25	1998	1998	5	10	73	21	0.28767
Africa	Uganda	UG	Tororo	0.5	34.083	1998	1998	5	10	80	8	0.1
Africa	Uganda	UG	Iganga	0.6833	33.3666	1998	1998	5	10	67	0	0
Africa	Uganda	UG	Mbale	1.233	34.233002	1998	1998	5	10	66	3	0.04545
Africa	Uganda	UG	Bushenyi	-0.88	30.27	1998	1998	5	10	65	21	0.32308
Africa	Uganda	UG	Mbale	0.983	34.200001	1998	1998	5	10	80	7	0.0875
Africa	Uganda	UG	Kumi	1.2332	34.083302	1998	1998	5	10	75	6	0.08
Africa	Uganda	UG	Mbarara	-0.383	30.566	1998	1998	5	10	84	19	0.22619
Africa	Uganda	UG	Bushenyi	-0.6	30.030001	1998	1998	5	10	89	48	0.53933
Africa	Uganda	UG	Kabarole	0.675	30.271999	1998	1998	5	10	79	52	0.65823
Africa	Uganda	UG	Iganga	0.633	33.599998	1998	1998	5	10	66	0	0
Africa	Uganda	UG	Soroti	1.65383	33.370701	2005	2005	5	16	61	0	0
Africa	Uganda	UG	Kitgum	3.4036	32.608799	1998	2005	7	14	59	0	0
Africa	Uganda	UG	Moyo	3.7123	31.7836	1998	2005	9	16	58	0	0
Africa	Uganda	UG	Apac	2.50895	32.464901	1998	2005	8	13	61	23	0.37705
Africa	Uganda	UG	Iganga	0.5343	33.8741	2002	2002	5	16	59	0	0
Africa	Uganda	UG	Moyo	3.28573	31.6443	1998	2005	8	16	59	0	0
Africa	Uganda	UG	Lira	1.55203	32.826801	2002	2002	5	16	65	0	0
Africa	Uganda	UG	Apac	2.47488	32.631699	1998	2005	7	14	62	8	0.12903
Africa	Uganda	UG	Lira	2.18536	33.2038	2002	2002	5	16	56	6	0.11
Africa	Uganda	UG	Moroto	2.45252	34.472301	1998	2005	8	18	66	0	0
Africa	Uganda	UG	Jinja	0.41925	33.2155	1998	2005	8	14	116	6	0.05172
Africa	Uganda	UG	Arua	3.25155	31.0488	1998	2005	8	15	67	0	0
Africa	Uganda	UG	Rukungiri	-0.766667	29.950001	2005	2005	5	16	59	10	0.16949
Africa	Uganda	UG	Moyo	3.43718	31.795099	1998	2005	9	16	62	0	0
Africa	Uganda	UG	Gulu	2.81513	32.3265	1998	2005	8	14	27	0	0
Africa	Uganda	UG	Bundibugyo	0.6156	29.9753	1998	2005	8	15	60	10	0.16667
Africa	Uganda	UG	Iganga	0.231917	33.909401	1998	2005	8	16	62	2	0.03226
Africa	Uganda	UG	Mukono	0.357383	33.026798	1998	2005	7	13	67	8	0.1194
Africa	Uganda	UG	Moyo	3.44807	31.7444	1998	2005	9	15	59	0	0
Africa	Uganda	UG	Soroti	1.71783	33.8522	1998	2005	7	14	40	0	0
Africa	Uganda	UG	Mpigi	0.066483	32.520599	1998	2005	7	12	64	5	0.07813
Africa	Uganda	UG	Arua	3.07422	31.281601	1998	2005	8	15	56	0	0
Africa	Uganda	UG	Kitgum	3.30387	32.891899	1998	2005	5	13	62	0	0
Africa	Uganda	UG	Kotido	2.53498	33.6222	1998	2005	8	14	54	0	0
Africa	Uganda	UG	Iganga	0.341767	33.509201	1998	2005	7	15	124	0	0
Africa	Uganda	UG	Lira	1.6395	32.877201	2002	2002	5	16	56	2	0.036
Africa	Uganda	UG	Kotido	3.00937	34.120499	1998	2005	7	16	59	2	0.0339
Africa	Uganda	UG	Iganga	0.261283	33.514	2002	2002	5	16	142	0	0
Africa	Uganda	UG	Arua	3.43578	31.2173	1998	2005	10	15	63	0	0
Africa	Uganda	UG	Kibaale	0.951083	30.5665	1998	2005	7	18	65	4	0.06154
Africa	Uganda	UG	Kitgum	3.61208	33.039001	1998	2005	5	12	55	0	0
Africa	Uganda	UG	Rukungiri	-0.411917	29.7747	2005	2005	5	16	61	1	0.01639
Africa	Uganda	UG	Mukono	0.2805	33.146301	1998	2005	5	15	70	2	0.02857
Africa	Uganda	UG	Moyo	3.39017	31.9538	1998	2005	8	14	59	0	0
Africa	Uganda	UG	Mukono	0.683633	32.922199	1998	2005	8	13	53	0	0
Africa	Uganda	UG	Iganga	0.177817	33.5611	2002	2002	5	16	110	0	0
Africa	Uganda	UG	Kitgum	2.69015	32.7943	1998	2005	7	13	61	20	0.32787
Africa	Uganda	UG	Moyo	3.58578	31.584999	1998	2005	9	14	61	0	0
Africa	Uganda	UG	Kotido	2.7993	33.7248	1998	2005	5	17	64	0	0
Africa	Uganda	UG	Moroto	2.58668	34.742401	1998	2005	9	18	60	0	0
Africa	Uganda	UG	Mpigi	0.2	32.599998	1998	2005	6	13	71	4	0.05634
Africa	Uganda	UG	Mpigi	0.12925	32.555199	1998	2005	7	14	69	8	0.11594
Africa	Uganda	UG	Tororo	0.932867	34.002102	2005	2005	5	16	73	0	0
Africa	Uganda	UG	Kitgum	2.92515	33.004501	1998	2005	4	14	59	0	0
Africa	Uganda	UG	Moyo	3.22953	31.783701	1998	2005	9	14	59	0	0
Africa	Uganda	UG	Kitgum	3.04172	33.3731	1998	2005	7	12	60	0	0
Africa	Uganda	UG	Kotido	2.67686	33.662399	1998	2005	7	13	63	0	0
Africa	Uganda	UG	Tororo	0.85	34.150002	2002	2002	5	16	70	0	0
Africa	Uganda	UG	Arua	3.10328	31.3993	1998	2005	7	18	64	0	0
Africa	Uganda	UG	Soroti	1.91733	33.9548	1998	2005	7	14	40	0	0
Africa	Uganda	UG	Luwero	1.3335	32.501701	1998	2005	7	13	50	1	0.02
Africa	Uganda	UG	Kitgum	2.80917	33.113499	1998	2005	8	12	53	0	0
Africa	Uganda	UG	Arua	3.4181	31.117001	1998	2005	5	18	56	0	0
Africa	Uganda	UG	Bundibugyo	0.670617	30.0121	1998	2005	7	14	68	10	0.14706
Africa	Uganda	UG	Iganga	0.16655	33.874901	2002	2002	5	16	63	0	0
Africa	Uganda	UG	Kitgum	3.24012	32.9151	1998	2005	7	14	60	1	0.01667
Africa	Uganda	UG	Jinja	0.6479	33.283901	1998	2005	7	13	122	0	0
Africa	Uganda	UG	Soroti	1.75767	34.034302	1998	2005	6	14	42	0	0
